file_path,is_high_risk,nargs_fn_nargs,nargs_closure_nargs,nargs_fn_nargs_sum,nargs_closure_nargs_sum,nargs_fn_nargs_avg,nargs_closure_nargs_avg,nargs_fn_nargs_min,nargs_closure_nargs_min,nargs_fn_nargs_max,nargs_closure_nargs_max,nexits_exit,nexits_exit_sum,nexits_exit_avg,nexits_exit_min,nexits_exit_max,cognitive,cognitive_sum,cognitive_avg,cognitive_min,cognitive_max,cyclomatic_cyclomatic,cyclomatic_cyclomatic_sum,cyclomatic_cyclomatic_avg,cyclomatic_cyclomatic_min,cyclomatic_cyclomatic_max,halstead_u_operators,halstead_operators,halstead_u_operands,halstead_operands,halstead_volume,halstead_difficulty,halstead_level,halstead_effort,loc_sloc,loc_ploc,loc_cloc,loc_lloc,loc_blank,mi_mi_original,mi_mi_sei,mi_mi_visual_studio,abc_assignments,abc_branches,abc_conditions,nom_functions,nom_closures,wmc_cyclomatic
Tests/UnitTests/Core/Utilities/GridIterationTests.cpp,false,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.8571428571428571,0.0,2.0,1.0,31.0,1.9375,1.0,5.0,24.0,2050.0,109.0,1744.0,26767.741560291513,192.0,0.005208333333333333,5139406.379575971,567.0,427.0,29.0,354.0,112.0,8.142424884038718,-43.63565645454699,4.7616519789700105,0.0,0.0,0.0,0.0,0.0,0.0
Examples/Detectors/TelescopeDetector/src/BuildTelescopeDetector.cpp,false,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,12.0,12.0,0.0,12.0,1.0,9.0,4.5,1.0,8.0,25.0,439.0,137.0,322.0,5585.6258521951995,29.37956204379562,0.034037267080745344,164103.24127799764,159.0,114.0,30.0,49.0,15.0,41.94840274756626,16.898141613882984,24.531229676939333,0.0,0.0,0.0,0.0,0.0,0.0
Examples/Algorithms/TrackFinding/src/TrackParamsLookupEstimation.cpp,false,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.6666666666666666,0.0,1.0,0.0,5.0,1.6666666666666667,0.0,3.0,1.0,13.0,2.6,1.0,4.0,22.0,242.0,87.0,164.0,2747.882835859432,20.735632183908045,0.048226164079822616,56979.087768855345,108.0,65.0,23.0,29.0,21.0,50.98282683591523,31.95334131164183,29.814518617494286,0.0,0.0,0.0,0.0,0.0,0.0
Core/src/Visualization/ObjVisualization3D.cpp,true,0.0,0.0,15.0,2.0,1.3636363636363635,1.0,0.0,0.0,3.0,1.0,0.0,4.0,0.3076923076923077,0.0,1.0,0.0,27.0,2.076923076923077,0.0,12.0,1.0,39.0,3.0,1.0,15.0,29.0,679.0,114.0,486.0,8341.250107346823,61.81578947368421,0.016177096636866752,515620.96058309707,211.0,177.0,10.0,106.0,25.0,28.379262676834244,-14.242137372523977,16.596060044932308,0.0,0.0,0.0,0.0,0.0,0.0
Examples/Framework/src/Utilities/ParametricParticleGenerator.cpp,false,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,5.0,0.8333333333333334,0.0,4.0,0.0,5.0,0.8333333333333334,0.0,4.0,1.0,9.0,2.25,1.0,4.0,24.0,384.0,107.0,265.0,4564.691527997805,29.7196261682243,0.033647798742138364,135660.92578535533,148.0,98.0,22.0,56.0,29.0,44.15940883417477,17.04432292786404,25.824215692499866,0.0,0.0,0.0,0.0,0.0,0.0
Examples/Io/Csv/src/CsvMeasurementWriter.cpp,false,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.5,0.0,1.0,0.0,14.0,3.5,0.0,13.0,1.0,16.0,2.6666666666666665,1.0,10.0,29.0,404.0,134.0,309.0,5239.643173966758,33.4365671641791,0.029907376408882937,175195.68090267206,158.0,114.0,18.0,63.0,27.0,40.77311533715218,9.72089603493297,23.84392709774981,0.0,0.0,0.0,0.0,0.0,0.0
Core/src/Surfaces/SurfaceBounds.cpp,false,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,10.0,10.0,0.0,10.0,1.0,12.0,4.0,1.0,10.0,17.0,116.0,33.0,78.0,1094.9081008162966,20.09090909090909,0.0497737556561086,21997.69911640014,59.0,41.0,8.0,22.0,11.0,65.79207970355347,47.43982418126744,38.47490041143478,0.0,0.0,0.0,0.0,0.0,0.0
Examples/Algorithms/Alignment/src/AlignmentAlgorithm.cpp,false,0.0,0.0,3.0,0.0,1.5,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,9.0,4.5,0.0,5.0,1.0,13.0,3.25,1.0,6.0,22.0,322.0,118.0,239.0,3999.527772506126,22.279661016949152,0.04488398630658045,89108.12299931022,138.0,101.0,19.0,53.0,19.0,45.060046103904924,17.815509010150492,26.350904154330365,0.0,0.0,0.0,0.0,0.0,0.0
Examples/Framework/src/Validation/DuplicationPlotTool.cpp,false,0.0,0.0,10.0,0.0,2.5,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.1428571428571428,1.0,2.0,16.0,256.0,73.0,197.0,2933.5072442277783,21.589041095890412,0.04631979695431472,63331.60845072574,94.0,70.0,9.0,24.0,17.0,54.042063738428496,26.14055111158375,31.60354604586462,0.0,0.0,0.0,0.0,0.0,0.0
Tests/UnitTests/Core/Surfaces/PerigeeSurfaceTests.cpp,false,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,13.0,160.0,45.0,126.0,1675.3825646064856,18.2,0.054945054945054944,30491.962675838036,98.0,55.0,24.0,29.0,21.0,56.9697834077417,41.684655748091394,33.315662811544854,0.0,0.0,0.0,0.0,0.0,0.0
Examples/Algorithms/Propagation/src/PropagationAlgorithm.cpp,false,0.0,0.0,3.0,0.0,1.5,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,5.0,2.5,0.0,4.0,1.0,11.0,2.75,1.0,7.0,21.0,184.0,68.0,138.0,2085.18616477118,21.308823529411764,0.04692891649413389,44432.86401108,94.0,61.0,18.0,26.0,16.0,55.127034754109374,36.30935140823281,32.238032019947,0.0,0.0,0.0,0.0,0.0,0.0
Tests/UnitTests/Plugins/GeoModel/GeoModelDetectorElementITkTests.cpp,false,0.0,0.0,2.0,6.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.5,1.0,7.0,14.0,273.0,70.0,196.0,2997.9968712832388,19.6,0.0510204081632653,58760.73867715149,90.0,67.0,8.0,29.0,16.0,54.17344523833417,25.754712040747222,31.680377332359164,0.0,0.0,0.0,0.0,0.0,0.0
Examples/Io/Root/src/RootAthenaDumpReader.cpp,true,0.0,0.0,9.0,3.0,1.2857142857142858,1.5,0.0,0.0,2.0,2.0,0.0,11.0,1.2222222222222223,0.0,4.0,0.0,96.0,10.666666666666666,0.0,36.0,1.0,80.0,8.0,1.0,26.0,33.0,2283.0,534.0,1714.0,36561.37808499409,52.96067415730337,0.018881934867932534,1936315.2315013444,778.0,586.0,77.0,381.0,118.0,-9.874057828662458,-58.38521251250113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plugins/Geant4/src/Geant4Converters.cpp,true,0.0,0.0,24.0,3.0,1.5,3.0,0.0,0.0,4.0,3.0,0.0,22.0,1.2941176470588236,0.0,5.0,0.0,51.0,3.0,0.0,29.0,1.0,56.0,3.111111111111111,1.0,20.0,36.0,1776.0,259.0,1102.0,23612.75575314921,76.58687258687259,0.013057067957249445,1808427.1162913812,495.0,416.0,29.0,256.0,54.0,5.244544062724529,-44.1202106288057,3.0669848320026483,0.0,0.0,0.0,0.0,0.0,0.0
Plugins/Gnn/src/TorchEdgeClassifier.cpp,false,0.0,0.0,4.0,2.0,1.3333333333333333,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.5,0.0,2.0,0.0,18.0,4.5,0.0,10.0,1.0,23.0,4.6,1.0,14.0,32.0,553.0,150.0,370.0,6929.694452903397,39.46666666666667,0.025337837837837836,273491.9410745874,204.0,152.0,16.0,84.0,43.0,33.56988689597031,-3.9090295420344923,19.631512804661,0.0,0.0,0.0,0.0,0.0,0.0
Tests/Benchmarks/SurfaceIntersectionBenchmark.cpp,false,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,4.0,1.0,7.0,2.3333333333333335,1.0,5.0,19.0,295.0,106.0,200.0,3448.063220907733,17.92452830188679,0.05578947368421053,61804.90678985559,128.0,89.0,19.0,35.0,21.0,48.43015629534523,22.984522366810403,28.321728827687267,0.0,0.0,0.0,0.0,0.0,0.0
Tests/UnitTests/Plugins/GeoModel/GeoDetectorObjectTest.cpp,false,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,6.0,2.0,0.0,6.0,1.0,15.0,2.142857142857143,1.0,8.0,23.0,526.0,133.0,415.0,6855.563487949376,35.88345864661654,0.02786799371398638,246001.3289190857,168.0,127.0,21.0,66.0,21.0,38.61114142758153,7.567763135324462,22.57961486993072,0.0,0.0,0.0,0.0,0.0,0.0
Fatras/src/Digitization/DigitizationError.cpp,false,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.6666666666666665,0.0,6.0,0.0,1.0,0.3333333333333333,0.0,1.0,1.0,11.0,1.8333333333333333,1.0,6.0,14.0,67.0,24.0,32.0,519.544823830915,9.333333333333334,0.10714285714285714,4849.085022421874,47.0,29.0,11.0,16.0,8.0,73.58225278712554,65.63838411618039,43.03055718545353,0.0,0.0,0.0,0.0,0.0,0.0
